id_colab,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,promotion_last_5years,job,salary,left,satisfaction_type,eval_class,hours_class,promo_eval,project_hours
2098,0.94,0.83,2.0,185,3,1,False,technical,medium,0,Satisfait,bon,acceptable,0.83,187.0
2099,0.76,0.74,5.0,132,3,0,False,technical,medium,0,Satisfait,bon,acceptable,0.74,137.0
2100,0.61,0.95,5.0,233,3,0,False,technical,medium,0,Satisfait,bon,warning,0.95,238.0
2103,0.15,0.53,6.0,222,3,0,False,technical,medium,0,Pas satisfait,moyennement bon,warning,0.53,228.0
2106,0.71,0.57,3.0,209,2,0,False,technical,medium,0,Satisfait,moyennement bon,warning,0.57,212.0
2107,0.86,0.79,3.0,242,2,0,False,support,low,0,Satisfait,bon,warning,0.79,245.0
2110,0.98,0.92,4.0,201,3,1,False,support,low,0,Satisfait,bon,warning,0.92,205.0
2111,0.93,0.75,5.0,143,3,0,False,support,low,0,Satisfait,bon,acceptable,0.75,148.0
2112,1.0,0.92,5.0,161,3,1,False,support,low,0,Satisfait,bon,acceptable,0.92,166.0
2113,0.59,0.81,4.0,200,2,0,False,support,low,0,Moyen,bon,acceptable,0.81,204.0
2114,0.98,0.55,4.0,255,2,0,False,support,low,0,Satisfait,moyennement bon,warning,0.55,259.0
2115,0.35,0.5,5.0,227,2,0,False,support,low,0,Moyen,moyennement bon,warning,0.5,232.0
2116,0.42,0.96,3.0,270,6,0,False,support,low,0,Moyen,bon,warning,0.96,273.0
2117,0.61,0.85,5.0,230,3,0,False,support,low,0,Satisfait,bon,warning,0.85,235.0
2118,0.78,0.72,5.0,270,3,1,False,technical,low,0,Satisfait,bon,warning,0.72,275.0
2121,0.67,0.51,5.0,182,3,0,False,management,low,0,Satisfait,moyennement bon,acceptable,0.51,187.0
2122,0.75,0.85,4.0,234,3,0,False,IT,low,0,Satisfait,bon,warning,0.85,238.0
2124,0.84,0.89,4.0,187,2,1,False,IT,low,0,Satisfait,bon,acceptable,0.89,191.0
2125,0.72,0.5,3.0,257,6,0,False,IT,low,0,Satisfait,moyennement bon,warning,0.5,260.0
2126,0.57,0.48,2.0,194,2,0,False,IT,low,0,Moyen,moyennement bon,acceptable,0.48,196.0
2129,0.52,0.83,4.0,210,2,0,False,product_mng,medium,0,Moyen,bon,warning,0.83,214.0
2130,0.56,0.76,3.0,213,2,1,False,product_mng,medium,0,Moyen,bon,warning,0.76,216.0
2131,0.76,0.68,4.0,189,2,1,False,IT,medium,0,Satisfait,bon,acceptable,0.68,193.0
2132,0.82,0.93,4.0,185,2,0,False,RandD,medium,0,Satisfait,bon,acceptable,0.93,189.0
2136,0.64,0.77,3.0,213,3,1,False,RandD,medium,0,Satisfait,bon,warning,0.77,216.0
2137,0.74,0.82,4.0,142,2,0,False,marketing,medium,0,Satisfait,bon,acceptable,0.82,146.0
2139,0.67,0.5,4.0,157,2,0,False,accounting,medium,0,Satisfait,moyennement bon,acceptable,0.5,161.0
2140,0.71,0.76,5.0,172,2,1,False,support,high,0,Satisfait,bon,acceptable,0.76,177.0
2141,0.72,0.63,3.0,176,3,1,False,technical,low,0,Satisfait,bon,acceptable,0.63,179.0
2142,0.33,0.58,2.0,183,2,0,False,management,medium,0,Moyen,moyennement bon,acceptable,0.58,185.0
2143,0.91,0.56,4.0,270,2,0,False,marketing,medium,0,Satisfait,moyennement bon,warning,0.56,274.0
2145,0.96,0.6,4.0,185,3,0,False,marketing,medium,0,Satisfait,bon,acceptable,0.6,189.0
2147,0.27,0.59,5.0,226,5,0,False,sales,low,0,Pas satisfait,moyennement bon,warning,0.59,231.0
2148,0.65,0.64,3.0,223,4,0,False,sales,low,0,Satisfait,bon,warning,0.64,226.0
2151,0.69,0.74,3.0,215,2,0,False,sales,low,0,Satisfait,bon,warning,0.74,218.0
2152,0.79,0.99,3.0,194,4,0,False,sales,low,0,Satisfait,bon,acceptable,0.99,197.0
2153,0.74,0.92,5.0,193,3,0,False,sales,low,0,Satisfait,bon,acceptable,0.92,198.0
2155,0.38,0.94,5.0,252,5,0,False,sales,low,0,Moyen,bon,warning,0.94,257.0
2156,0.26,0.83,3.0,168,3,0,False,sales,low,0,Pas satisfait,bon,acceptable,0.83,171.0
2157,0.81,0.86,3.0,231,3,0,False,sales,low,0,Satisfait,bon,warning,0.86,234.0
2158,0.67,0.54,2.0,141,2,0,False,sales,low,0,Satisfait,moyennement bon,acceptable,0.54,143.0
2159,0.55,0.81,4.0,260,2,0,False,sales,low,0,Moyen,bon,warning,0.81,264.0
2160,0.87,0.71,3.0,132,2,0,False,sales,low,0,Satisfait,bon,acceptable,0.71,135.0
2161,0.46,0.69,2.0,159,2,0,False,sales,low,0,Moyen,bon,acceptable,0.69,161.0
2162,0.63,0.57,4.0,177,3,1,False,sales,low,0,Satisfait,moyennement bon,acceptable,0.57,181.0
2163,0.54,0.96,4.0,248,3,0,False,sales,low,0,Moyen,bon,warning,0.96,252.0
2166,0.9,0.92,3.0,152,3,0,False,accounting,low,0,Satisfait,bon,acceptable,0.92,155.0
2167,0.75,0.7,3.0,129,3,0,False,accounting,medium,0,Satisfait,bon,acceptable,0.7,132.0
2168,0.92,0.84,4.0,208,2,0,False,hr,medium,0,Satisfait,bon,warning,0.84,212.0
2169,0.8,0.94,4.0,136,2,0,False,hr,medium,0,Satisfait,bon,acceptable,0.94,140.0
2170,0.57,0.81,3.0,142,2,0,False,hr,medium,0,Moyen,bon,acceptable,0.81,145.0
2172,0.64,0.6,3.0,143,3,0,False,technical,medium,0,Satisfait,bon,acceptable,0.6,146.0
2175,0.88,0.81,5.0,193,5,0,False,technical,medium,0,Satisfait,bon,acceptable,0.81,198.0
2177,0.82,0.73,4.0,195,5,1,False,technical,medium,0,Satisfait,bon,acceptable,0.73,199.0
2178,0.17,0.92,4.0,189,2,0,False,technical,medium,0,Pas satisfait,bon,acceptable,0.92,193.0
2180,0.89,0.47,4.0,108,3,0,False,technical,low,0,Satisfait,moyennement bon,acceptable,0.47,112.0
2181,0.2,0.72,6.0,224,4,0,False,technical,medium,0,Pas satisfait,bon,warning,0.72,230.0
2182,0.99,0.81,5.0,180,3,1,False,technical,medium,0,Satisfait,bon,acceptable,0.81,185.0
2184,0.22,0.53,4.0,244,2,0,False,support,medium,0,Pas satisfait,moyennement bon,warning,0.53,248.0
2185,0.79,0.84,3.0,176,3,0,False,support,low,0,Satisfait,bon,acceptable,0.84,179.0
2188,0.42,0.54,3.0,122,4,0,False,support,low,0,Moyen,moyennement bon,acceptable,0.54,125.0
2189,0.18,0.8,2.0,110,5,0,False,support,low,0,Pas satisfait,bon,acceptable,0.8,112.0
2190,0.92,0.91,4.0,222,2,0,False,support,low,0,Satisfait,bon,warning,0.91,226.0
2191,0.87,0.52,3.0,237,3,0,False,support,low,0,Satisfait,moyennement bon,warning,0.52,240.0
2192,0.72,0.65,4.0,224,3,0,False,support,low,0,Satisfait,bon,warning,0.65,228.0
2194,1.0,0.66,4.0,180,3,0,False,technical,low,0,Satisfait,bon,acceptable,0.66,184.0
2196,0.98,0.58,4.0,136,3,0,False,technical,low,0,Satisfait,moyennement bon,acceptable,0.58,140.0
2197,0.7,0.87,3.0,260,2,0,False,management,low,0,Satisfait,bon,warning,0.87,263.0
2200,0.78,0.84,3.0,233,3,1,False,IT,low,0,Satisfait,bon,warning,0.84,236.0
2205,0.84,0.79,4.0,266,3,1,False,product_mng,low,0,Satisfait,bon,warning,0.79,270.0
2206,0.7,0.69,3.0,102,4,1,False,product_mng,medium,0,Satisfait,bon,acceptable,0.69,105.0
2207,0.16,0.98,5.0,284,5,0,False,IT,medium,0,Pas satisfait,bon,warning,0.98,289.0
2208,0.51,0.69,3.0,145,2,1,False,RandD,medium,0,Moyen,bon,acceptable,0.69,148.0
2212,0.5,0.7,4.0,201,4,0,False,RandD,medium,0,Moyen,bon,warning,0.7,205.0
2214,0.65,0.93,4.0,270,2,0,False,sales,medium,0,Satisfait,bon,warning,0.93,274.0
2216,0.89,0.56,3.0,256,3,0,False,support,medium,0,Satisfait,moyennement bon,warning,0.56,259.0
2217,0.97,0.6,3.0,162,3,0,False,technical,medium,0,Satisfait,bon,acceptable,0.6,165.0
2218,0.56,0.97,5.0,163,2,0,False,management,high,0,Moyen,bon,acceptable,0.97,168.0
2219,0.76,0.93,3.0,266,3,1,False,marketing,low,0,Satisfait,bon,warning,0.93,269.0
2221,0.75,0.51,4.0,138,4,0,False,marketing,medium,0,Satisfait,moyennement bon,acceptable,0.51,142.0
2222,0.78,0.81,4.0,232,3,0,False,sales,medium,0,Satisfait,bon,warning,0.81,236.0
2223,0.26,0.63,6.0,100,4,0,False,sales,medium,0,Pas satisfait,bon,acceptable,0.63,106.0
2224,0.53,0.72,2.0,172,5,0,False,sales,low,0,Moyen,bon,acceptable,0.72,174.0
2225,0.25,0.41,3.0,133,6,1,False,sales,low,0,Pas satisfait,moyennement bon,acceptable,0.41,136.0
2228,0.61,0.95,4.0,174,4,0,False,sales,low,0,Satisfait,bon,acceptable,0.95,178.0
2229,0.89,0.68,3.0,175,2,0,False,sales,low,0,Satisfait,bon,acceptable,0.68,178.0
2232,0.61,0.84,5.0,104,4,0,False,sales,low,0,Satisfait,bon,acceptable,0.84,109.0
2233,0.56,0.62,3.0,154,2,0,False,sales,low,0,Moyen,bon,acceptable,0.62,157.0
2235,0.9,0.64,4.0,209,4,0,False,sales,low,0,Satisfait,bon,warning,0.64,213.0
2237,0.39,0.36,3.0,168,3,1,False,sales,low,0,Moyen,mauvais,acceptable,0.36,171.0
2240,0.72,0.93,4.0,148,2,0,False,sales,low,0,Satisfait,bon,acceptable,0.93,152.0
2241,0.61,0.97,3.0,137,3,0,False,accounting,low,0,Satisfait,bon,acceptable,0.97,140.0
2243,0.7,0.59,4.0,216,3,0,False,accounting,low,0,Satisfait,moyennement bon,warning,0.59,220.0
2246,0.53,0.75,6.0,192,6,0,False,hr,medium,0,Moyen,bon,acceptable,0.75,198.0
2249,0.53,0.75,4.0,239,2,1,False,technical,medium,0,Moyen,bon,warning,0.75,243.0
2252,0.62,0.38,3.0,257,3,0,False,technical,medium,0,Satisfait,mauvais,warning,0.38,260.0
2253,0.62,0.98,4.0,137,3,0,False,technical,medium,0,Satisfait,bon,acceptable,0.98,141.0
2255,0.91,0.82,3.0,183,3,0,False,technical,medium,0,Satisfait,bon,acceptable,0.82,186.0
2256,0.87,0.74,4.0,190,4,0,False,technical,medium,0,Satisfait,bon,acceptable,0.74,194.0
2257,0.95,0.69,3.0,225,2,0,False,technical,high,0,Satisfait,bon,warning,0.69,228.0
2258,0.99,0.75,3.0,215,3,0,False,technical,low,0,Satisfait,bon,warning,0.75,218.0
2259,0.99,0.57,3.0,176,4,1,False,support,medium,0,Satisfait,moyennement bon,acceptable,0.57,179.0
2261,0.75,0.68,3.0,150,2,1,False,support,medium,0,Satisfait,bon,acceptable,0.68,153.0
2263,0.61,0.39,3.0,99,2,0,False,support,low,0,Satisfait,mauvais,acceptable,0.39,102.0
2264,0.91,0.97,3.0,167,2,0,False,support,low,0,Satisfait,bon,acceptable,0.97,170.0
2265,0.47,0.64,3.0,192,3,0,False,support,low,0,Moyen,bon,acceptable,0.64,195.0
2266,0.77,0.61,5.0,146,3,0,False,support,low,0,Satisfait,bon,acceptable,0.61,151.0
2267,0.55,0.51,3.0,190,3,0,False,support,low,0,Moyen,moyennement bon,acceptable,0.51,193.0
2268,0.32,0.48,5.0,246,3,0,False,support,low,0,Moyen,moyennement bon,warning,0.48,251.0
2269,0.96,0.67,6.0,190,3,0,False,support,low,0,Satisfait,bon,acceptable,0.67,196.0
2270,0.72,0.79,5.0,260,2,0,False,technical,low,0,Satisfait,bon,warning,0.79,265.0
2271,0.8,0.9,4.0,136,3,0,False,technical,low,0,Satisfait,bon,acceptable,0.9,140.0
2273,0.97,0.88,3.0,204,2,0,False,management,low,0,Satisfait,bon,warning,0.88,207.0
2274,0.63,0.93,4.0,201,3,0,False,IT,low,0,Satisfait,bon,warning,0.93,205.0
2277,0.79,0.72,6.0,240,4,0,False,IT,low,0,Satisfait,bon,warning,0.72,246.0
2278,0.75,0.73,2.0,152,4,0,False,IT,low,0,Satisfait,bon,acceptable,0.73,154.0
2279,0.78,0.99,3.0,151,3,1,False,product_mng,low,0,Satisfait,bon,acceptable,0.99,154.0
2280,0.96,0.45,6.0,232,2,1,False,product_mng,low,0,Satisfait,moyennement bon,warning,0.45,238.0
2281,0.65,0.68,4.0,128,5,0,False,product_mng,low,0,Satisfait,bon,acceptable,0.68,132.0
2283,0.94,0.51,3.0,160,2,0,False,IT,low,0,Satisfait,moyennement bon,acceptable,0.51,163.0
2284,0.84,0.79,4.0,259,3,0,False,RandD,medium,0,Satisfait,bon,warning,0.79,263.0
2285,0.67,0.54,2.0,136,2,0,False,RandD,medium,0,Satisfait,moyennement bon,acceptable,0.54,138.0
2287,0.56,0.64,3.0,260,3,0,False,RandD,medium,0,Moyen,bon,warning,0.64,263.0
2289,0.47,0.9,3.0,101,2,1,False,marketing,medium,0,Moyen,bon,acceptable,0.9,104.0
2290,0.4,0.69,2.0,174,3,0,False,sales,medium,0,Moyen,bon,acceptable,0.69,176.0
2291,0.81,0.82,4.0,167,2,0,False,accounting,medium,0,Satisfait,bon,acceptable,0.82,171.0
2293,0.99,0.75,6.0,139,5,1,False,technical,medium,0,Satisfait,bon,acceptable,0.75,145.0
2294,0.75,0.77,4.0,136,3,0,False,management,medium,0,Satisfait,bon,acceptable,0.77,140.0
2295,0.75,0.74,4.0,153,2,0,False,marketing,medium,0,Satisfait,bon,acceptable,0.74,157.0
2296,1.0,0.86,4.0,161,2,0,False,marketing,high,0,Satisfait,bon,acceptable,0.86,165.0
2298,0.98,0.74,3.0,164,3,0,False,sales,medium,0,Satisfait,bon,acceptable,0.74,167.0
2300,0.38,0.44,3.0,137,3,0,False,sales,medium,0,Moyen,moyennement bon,acceptable,0.44,140.0
2302,0.91,0.61,2.0,272,2,0,False,sales,low,0,Satisfait,bon,warning,0.61,274.0
2306,0.91,0.55,6.0,97,4,0,False,sales,low,0,Satisfait,moyennement bon,acceptable,0.55,103.0
2308,0.55,0.83,4.0,199,3,0,False,sales,low,0,Moyen,bon,acceptable,0.83,203.0
2310,0.62,0.6,3.0,171,2,0,False,sales,low,0,Satisfait,bon,acceptable,0.6,174.0
2312,0.65,0.5,5.0,270,2,0,False,sales,low,0,Satisfait,moyennement bon,warning,0.5,275.0
2314,0.98,0.77,3.0,134,2,1,False,sales,low,0,Satisfait,bon,acceptable,0.77,137.0
2317,0.6,0.98,3.0,262,2,0,False,accounting,low,0,Moyen,bon,warning,0.98,265.0
2319,0.55,0.84,3.0,237,3,0,False,accounting,low,0,Moyen,bon,warning,0.84,240.0
2320,0.99,0.79,4.0,192,3,0,False,hr,low,0,Satisfait,bon,acceptable,0.79,196.0
2321,0.92,0.68,5.0,236,2,0,False,hr,low,0,Satisfait,bon,warning,0.68,241.0
2322,1.0,0.65,4.0,202,4,1,False,hr,low,0,Satisfait,bon,warning,0.65,206.0
2323,0.77,0.93,4.0,171,2,0,False,hr,medium,0,Satisfait,bon,acceptable,0.93,175.0
2324,0.86,0.7,5.0,160,3,0,False,technical,medium,0,Satisfait,bon,acceptable,0.7,165.0
2325,0.89,0.84,2.0,252,3,0,False,technical,medium,0,Satisfait,bon,warning,0.84,254.0
2326,0.58,0.55,5.0,206,3,0,False,technical,medium,0,Moyen,moyennement bon,warning,0.55,211.0
2327,0.56,0.66,3.0,212,2,0,False,technical,medium,0,Moyen,bon,warning,0.66,215.0
2330,0.66,0.77,2.0,171,2,0,False,technical,medium,0,Satisfait,bon,acceptable,0.77,173.0
2332,0.82,0.83,3.0,271,2,0,False,technical,medium,0,Satisfait,bon,warning,0.83,274.0
2333,0.96,0.68,4.0,162,2,0,False,technical,medium,0,Satisfait,bon,acceptable,0.68,166.0
2334,0.66,0.95,3.0,191,3,0,False,technical,medium,0,Satisfait,bon,acceptable,0.95,194.0
2340,0.14,0.51,5.0,173,4,0,False,support,medium,0,Pas satisfait,moyennement bon,acceptable,0.51,178.0
2341,0.48,0.55,3.0,228,2,0,False,support,low,0,Moyen,moyennement bon,warning,0.55,231.0
2342,0.78,1.0,3.0,139,3,0,False,support,low,0,Satisfait,bon,acceptable,1.0,142.0
2344,0.82,0.97,3.0,115,2,1,False,support,low,0,Satisfait,bon,acceptable,0.97,118.0
2345,0.94,0.9,5.0,191,4,0,False,support,low,0,Satisfait,bon,acceptable,0.9,196.0
2346,0.95,0.66,4.0,183,3,0,False,technical,low,0,Satisfait,bon,acceptable,0.66,187.0
2347,0.59,0.43,3.0,173,3,0,False,technical,low,0,Moyen,moyennement bon,acceptable,0.43,176.0
2348,0.69,0.89,4.0,174,2,0,False,technical,low,0,Satisfait,bon,acceptable,0.89,178.0
2351,0.83,0.52,3.0,167,2,1,False,IT,low,0,Satisfait,moyennement bon,acceptable,0.52,170.0
2352,0.81,0.85,3.0,263,3,1,False,IT,low,0,Satisfait,bon,warning,0.85,266.0
2353,0.54,0.73,2.0,100,3,0,False,IT,low,0,Moyen,bon,acceptable,0.73,102.0
2354,0.89,0.83,3.0,164,3,0,False,IT,low,0,Satisfait,bon,acceptable,0.83,167.0
2356,0.46,0.58,4.0,171,3,0,False,product_mng,low,0,Moyen,moyennement bon,acceptable,0.58,175.0
2357,0.99,0.93,4.0,236,3,0,False,product_mng,low,0,Satisfait,bon,warning,0.93,240.0
2359,0.93,0.82,4.0,175,3,0,False,IT,low,0,Satisfait,bon,acceptable,0.82,179.0
2360,0.65,0.6,5.0,227,3,0,False,RandD,low,0,Satisfait,bon,warning,0.6,232.0
2362,0.48,0.61,2.0,121,2,0,False,RandD,medium,0,Moyen,bon,acceptable,0.61,123.0
2363,0.95,0.64,5.0,234,3,0,False,RandD,medium,0,Satisfait,bon,warning,0.64,239.0
2364,0.92,0.77,4.0,185,3,0,False,RandD,medium,0,Satisfait,bon,acceptable,0.77,189.0
2365,0.84,0.54,4.0,160,3,0,False,marketing,medium,0,Satisfait,moyennement bon,acceptable,0.54,164.0
2366,0.37,0.63,4.0,153,3,1,False,sales,medium,0,Moyen,bon,acceptable,0.63,157.0
2368,0.64,0.54,3.0,166,2,0,False,support,medium,0,Satisfait,moyennement bon,acceptable,0.54,169.0
2370,0.48,0.69,4.0,245,3,0,False,management,medium,0,Moyen,bon,warning,0.69,249.0
2371,0.12,0.55,5.0,242,4,0,False,marketing,medium,0,Pas satisfait,moyennement bon,warning,0.55,247.0
2372,0.78,0.98,5.0,158,2,0,False,marketing,medium,0,Satisfait,bon,acceptable,0.98,163.0
2373,0.71,0.74,3.0,163,3,1,False,marketing,medium,0,Satisfait,bon,acceptable,0.74,166.0
2374,0.38,0.69,3.0,99,3,1,False,sales,high,0,Moyen,bon,acceptable,0.69,102.0
2375,0.57,0.85,4.0,164,3,0,False,sales,low,0,Moyen,bon,acceptable,0.85,168.0
2376,0.72,0.51,3.0,160,3,0,False,sales,medium,0,Satisfait,moyennement bon,acceptable,0.51,163.0
2377,0.6,0.57,2.0,184,3,0,False,sales,medium,0,Moyen,moyennement bon,acceptable,0.57,186.0
2378,0.61,0.55,5.0,266,2,0,False,sales,medium,0,Satisfait,moyennement bon,warning,0.55,271.0
2379,0.67,0.64,4.0,190,2,0,False,sales,medium,0,Satisfait,bon,acceptable,0.64,194.0
2380,0.97,0.97,5.0,192,2,0,False,sales,low,0,Satisfait,bon,acceptable,0.97,197.0
2381,0.22,0.6,3.0,205,6,1,False,sales,low,0,Pas satisfait,bon,warning,0.6,208.0
2382,0.15,0.53,4.0,205,5,1,False,sales,low,0,Pas satisfait,moyennement bon,warning,0.53,209.0
2383,0.6,0.6,3.0,258,3,0,False,sales,low,0,Moyen,bon,warning,0.6,261.0
2384,0.15,0.8,5.0,151,2,1,False,sales,low,0,Pas satisfait,bon,acceptable,0.8,156.0
2387,0.84,0.51,6.0,141,2,1,False,sales,low,0,Satisfait,moyennement bon,acceptable,0.51,147.0
2389,0.72,0.51,3.0,235,2,0,False,sales,low,0,Satisfait,moyennement bon,warning,0.51,238.0
2390,0.93,0.63,3.0,160,4,1,False,sales,low,0,Satisfait,bon,acceptable,0.63,163.0
2391,0.54,0.69,3.0,141,4,0,False,sales,low,0,Moyen,bon,acceptable,0.69,144.0
2392,0.87,0.65,4.0,246,2,1,False,sales,low,0,Satisfait,bon,warning,0.65,250.0
2395,0.94,0.93,4.0,220,3,0,False,accounting,low,0,Satisfait,bon,warning,0.93,224.0
2396,0.77,0.49,4.0,266,2,0,False,hr,low,0,Satisfait,moyennement bon,warning,0.49,270.0
2397,0.48,0.82,3.0,183,2,0,False,hr,low,0,Moyen,bon,acceptable,0.82,186.0
2399,0.54,0.93,4.0,161,4,1,False,hr,low,0,Moyen,bon,acceptable,0.93,165.0
2400,0.61,0.98,4.0,199,2,0,False,technical,low,0,Satisfait,bon,acceptable,0.98,203.0
2402,0.6,0.85,3.0,209,2,1,False,technical,medium,0,Moyen,bon,warning,0.85,212.0
2403,0.93,0.84,5.0,135,3,0,False,technical,medium,0,Satisfait,bon,acceptable,0.84,140.0
2404,0.48,0.69,4.0,222,2,0,False,technical,medium,0,Moyen,bon,warning,0.69,226.0
2405,0.16,0.76,5.0,192,3,0,False,technical,medium,0,Pas satisfait,bon,acceptable,0.76,197.0
2406,0.18,0.75,3.0,250,3,0,False,technical,medium,0,Pas satisfait,bon,warning,0.75,253.0
2408,0.69,0.63,4.0,217,3,0,False,technical,medium,0,Satisfait,bon,warning,0.63,221.0
2409,0.22,0.88,4.0,213,3,1,False,technical,medium,0,Pas satisfait,bon,warning,0.88,217.0
2411,0.58,0.5,2.0,132,3,0,False,support,medium,0,Moyen,moyennement bon,acceptable,0.5,134.0
2412,0.61,0.62,4.0,140,3,1,False,support,medium,0,Satisfait,bon,acceptable,0.62,144.0
2415,0.74,0.74,3.0,156,3,0,False,support,medium,0,Satisfait,bon,acceptable,0.74,159.0
2416,0.92,0.97,4.0,238,5,1,False,support,medium,0,Satisfait,bon,warning,0.97,242.0
2418,0.48,0.49,4.0,242,2,1,False,support,medium,0,Moyen,moyennement bon,warning,0.49,246.0
2419,0.73,0.72,4.0,197,3,0,False,support,low,0,Satisfait,bon,acceptable,0.72,201.0
2421,0.15,0.51,6.0,248,5,0,False,support,low,0,Pas satisfait,moyennement bon,warning,0.51,254.0
2423,0.61,0.68,5.0,225,4,0,False,technical,low,0,Satisfait,bon,warning,0.68,230.0
2424,0.86,0.58,3.0,151,2,0,False,technical,low,0,Satisfait,moyennement bon,acceptable,0.58,154.0
2425,0.55,0.88,4.0,252,3,0,False,management,low,0,Moyen,bon,warning,0.88,256.0
2426,0.9,0.74,4.0,206,4,1,False,IT,low,0,Satisfait,bon,warning,0.74,210.0
2428,0.81,0.92,5.0,259,3,0,False,IT,low,0,Satisfait,bon,warning,0.92,264.0
2429,0.65,0.86,5.0,250,3,0,False,IT,low,0,Satisfait,bon,warning,0.86,255.0
2430,0.47,0.86,4.0,169,6,0,False,IT,low,0,Moyen,bon,acceptable,0.86,173.0
2431,0.93,0.53,3.0,200,3,1,False,product_mng,low,0,Satisfait,moyennement bon,acceptable,0.53,203.0
2432,0.77,0.9,4.0,104,5,0,False,product_mng,low,0,Satisfait,bon,acceptable,0.9,108.0
2434,0.87,0.84,5.0,137,2,0,False,product_mng,low,0,Satisfait,bon,acceptable,0.84,142.0
2435,0.65,0.75,2.0,151,3,0,False,IT,low,0,Satisfait,bon,acceptable,0.75,153.0
2436,0.21,0.7,6.0,130,6,1,False,RandD,low,0,Pas satisfait,bon,acceptable,0.7,136.0
2438,0.72,0.86,4.0,191,2,0,False,RandD,low,0,Satisfait,bon,acceptable,0.86,195.0
2439,0.88,0.63,3.0,273,3,1,False,RandD,low,0,Satisfait,bon,warning,0.63,276.0
2440,0.66,0.58,3.0,205,3,0,False,RandD,medium,0,Satisfait,moyennement bon,warning,0.58,208.0
2442,0.22,0.55,4.0,261,3,1,False,sales,medium,0,Pas satisfait,moyennement bon,warning,0.55,265.0
2444,0.54,0.77,4.0,271,3,0,False,support,medium,0,Moyen,bon,warning,0.77,275.0
2445,0.91,0.56,4.0,158,3,0,False,technical,medium,0,Satisfait,moyennement bon,acceptable,0.56,162.0
2446,0.77,0.83,4.0,231,2,0,False,management,medium,0,Satisfait,bon,warning,0.83,235.0
2447,0.61,0.51,3.0,156,3,1,False,marketing,medium,0,Satisfait,moyennement bon,acceptable,0.51,159.0
2448,0.48,0.9,4.0,201,4,0,False,marketing,medium,0,Moyen,bon,warning,0.9,205.0
2450,0.91,0.7,3.0,132,4,0,False,sales,medium,0,Satisfait,bon,acceptable,0.7,135.0
2452,0.77,0.71,4.0,223,3,0,False,sales,high,0,Satisfait,bon,warning,0.71,227.0
2453,0.41,0.4,2.0,194,2,0,False,sales,low,0,Moyen,moyennement bon,acceptable,0.4,196.0
2454,0.51,0.49,4.0,234,2,0,False,sales,medium,0,Moyen,moyennement bon,warning,0.49,238.0
2458,0.65,0.52,5.0,149,3,0,False,sales,low,0,Satisfait,moyennement bon,acceptable,0.52,154.0
2461,0.86,0.72,4.0,167,2,0,False,sales,low,0,Satisfait,bon,acceptable,0.72,171.0
2462,0.14,0.77,4.0,166,5,0,False,sales,low,0,Pas satisfait,bon,acceptable,0.77,170.0
2463,0.63,0.8,3.0,205,2,0,False,sales,low,0,Satisfait,bon,warning,0.8,208.0
2464,0.79,0.57,3.0,250,3,0,False,sales,low,0,Satisfait,moyennement bon,warning,0.57,253.0
2465,0.78,0.97,4.0,142,3,0,False,sales,low,0,Satisfait,bon,acceptable,0.97,146.0
2467,0.85,0.54,3.0,139,3,0,False,sales,low,0,Satisfait,moyennement bon,acceptable,0.54,142.0
2469,0.91,0.76,5.0,152,3,0,False,accounting,low,0,Satisfait,bon,acceptable,0.76,157.0
2472,0.53,0.69,4.0,216,2,0,False,hr,low,0,Moyen,bon,warning,0.69,220.0
2473,0.97,0.63,3.0,133,3,0,False,hr,low,0,Satisfait,bon,acceptable,0.63,136.0
2476,0.32,0.42,2.0,99,4,0,False,technical,low,0,Moyen,moyennement bon,acceptable,0.42,101.0
2477,0.58,0.77,4.0,196,2,1,False,technical,low,0,Moyen,bon,acceptable,0.77,200.0
2478,0.81,0.83,3.0,196,2,0,False,technical,low,0,Satisfait,bon,acceptable,0.83,199.0
2480,0.96,0.88,4.0,165,2,0,False,technical,medium,0,Satisfait,bon,acceptable,0.88,169.0
2482,0.63,0.96,4.0,167,2,0,False,technical,medium,0,Satisfait,bon,acceptable,0.96,171.0
2483,0.21,0.5,5.0,255,5,0,False,technical,medium,0,Pas satisfait,moyennement bon,warning,0.5,260.0
2484,0.94,0.78,3.0,184,3,1,False,technical,medium,0,Satisfait,bon,acceptable,0.78,187.0
2485,0.94,0.89,4.0,239,3,0,False,technical,medium,0,Satisfait,bon,warning,0.89,243.0
2487,0.49,0.5,4.0,187,5,1,False,support,medium,0,Moyen,moyennement bon,acceptable,0.5,191.0
2488,0.82,0.68,2.0,285,2,0,False,support,medium,0,Satisfait,bon,warning,0.68,287.0
2489,0.6,0.5,3.0,274,3,0,False,support,medium,0,Moyen,moyennement bon,warning,0.5,277.0
2490,0.76,0.5,3.0,156,3,1,False,support,medium,0,Satisfait,moyennement bon,acceptable,0.5,159.0
